OBJECTID,CBSAFP10,GEOID10,NAME10,NAMELSAD10,LSAD10,MEMI10,MTFCC10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,GISJOIN,F1900_mean,F1910_mean,F1920_mean,F1930_mean,F1940_mean,F1950_mean,F1960_mean,F1970_mean,F1980_mean,F1990_mean,F2000_mean,F2010_mean,F2020_mean,Shape_Leng,Shape_Area,InPoly_FID,SimPgnFlag,MaxSimpTol,MinSimpTol
"567","24500","24500","Great Falls, MT","Great Falls, MT Metro Area",M1,"1",G3110,6988196577,34515098,"+47.3164427","-111.3505710",G24500,0.00349765488,0.00501953525,0.00694191045,0.00817899449,0.00970087486,0.01167664937,0.01487170816,0.01823586476,0.02600546453,0.0289691263,0.03331227027,0.03780671229,0.04418792998,5.47894644155,0.83553255769,"584","0",0.00224830512,0.00224830512
"568","25660","25660","Havre, MT","Havre, MT Micro Area",M2,"2",G3110,7508258549,44208947,"+48.6283314","-110.1063715",G25660,0.00024827449,0.00081103001,0.00211033318,0.00248274492,0.00269791615,0.00311998279,0.00395584024,0.0042868729,0.00559445189,0.00617375904,0.00675306619,0.00728271844,0.00822616151,4.56211399513,0.92145352153,"585","0",0.00224830512,0.00224830512
"569","15580","15580","Butte-Silver Bow, MT","Butte-Silver Bow, MT Micro Area",M2,"2",G3110,1860847940,1488572,"+45.8959590","-112.6602218",G15580,0.0084592145,0.01131252098,0.01510574018,0.01617992615,0.01681772407,0.01795904666,0.01950318899,0.02235649547,0.02907015777,0.03279624035,0.03934206109,0.04467942263,0.04874118832,2.74735596913,0.21584691958,"586","0",0.00224830512,0.00224830512
"570","13740","13740","Billings, MT","Billings, MT Metro Area",M1,"1",G3110,12126535657,75400794,"+45.6424316","-108.5996608",G13740,0.0014393206,0.00391843508,0.00675097705,0.0082107862,0.00970645031,0.01139675564,0.01389123654,0.01708745025,0.02520091584,0.02952399977,0.03587032797,0.04248812945,0.04700073247,9.14852934273,1.40830579701,"587","0",0.00224830512,0.00224830512
"571","28060","28060","Kalispell, MT","Kalispell, MT Micro Area",M2,"2",G3110,13176979222,437135591,"+48.3146961","-114.0543188",G28060,0.00086301081,0.0017306121,0.00269461353,0.00400290119,0.00586663729,0.008239917,0.01019546277,0.01328026735,0.02203890893,0.02810752747,0.03618677757,0.04376107454,0.05138127634,8.59631808768,1.64984041927,"588","0",0.00224830512,0.00224830512
"572","14260","14260","Boise City-Nampa, ID","Boise City-Nampa, ID Metro Area",M1,"1",G3110,30472746731,175572982,"+43.0066485","-116.1419089",G14260,0.00118281653,0.00296927736,0.00568771604,0.00758022249,0.00962567935,0.0124420063,0.0149463144,0.01779527077,0.02501045161,0.02774928368,0.03476664865,0.04102334023,0.04895025033,12.7392545351,3.38355956783,"589","0",0.00224830512,0.00224830512
"573","15420","15420","Burley, ID","Burley, ID Micro Area",M2,"2",G3110,8605681272,53191915,"+42.3700511","-113.6395348",G15420,0.00041142164,0.00163125072,0.00546396813,0.00767987065,0.00935442892,0.01137544751,0.01541026677,0.01804480887,0.0221012819,0.0238480194,0.02612888324,0.02768795473,0.03395311237,5.0828798448,0.94731384899,"590","0",0.00224830512,0.00224830512
"574","14580","14580","Bozeman, MT","Bozeman, MT Micro Area",M2,"2",G3110,6740934490,76086709,"+45.5355586","-111.1734431",G14580,0.00319995599,0.0045294506,0.00659245947,0.00783943373,0.00922394191,0.01069097044,0.01294652681,0.01647656422,0.02683745324,0.03412675127,0.04707327808,0.05841524243,0.06598877723,5.4869737233,0.78566932566,"591","0",0.00224830512,0.00224830512
"575","39940","39940","Rexburg, ID","Rexburg, ID Micro Area",M2,"2",G3110,6041745966,93703986,"+44.1435964","-111.5027935",G39940,0.00125286478,0.00270944742,0.00466513878,0.00583651642,0.008057041,0.01042016807,0.01284441049,0.01693913929,0.02366182837,0.02558696206,0.02890756303,0.03369493252,0.04731347084,4.59941660625,0.6909511434,"592","0",0.00224830512,0.00224830512
"576","25740","25740","Helena, MT","Helena, MT Micro Area",M2,"2",G3110,13248009741,107407995,"+46.8113536","-112.2840307",G25740,0.00193274244,0.00230244377,0.003229037,0.0039263218,0.00467040424,0.00558763794,0.00710856116,0.00973390863,0.01709049727,0.02061435939,0.02723154535,0.03285194163,0.03787800792,8.9435044482,1.5746360627,"593","0",0.00224830512,0.00224830512
"577","26820","26820","Idaho Falls, ID","Idaho Falls, ID Metro Area",M1,"1",G3110,7665271805,120774285,"+43.5457709","-111.8675946",G26820,0.00194246452,0.00425415784,0.00923071984,0.01148622616,0.01351698452,0.01647884158,0.02012296924,0.0250112374,0.03546201759,0.03891350414,0.04503788608,0.05341777435,0.06496821422,5.33589925886,0.86717366176,"594","0",0.00224830512,0.00224830512
"578","46300","46300","Twin Falls, ID","Twin Falls, ID Micro Area",M2,"2",G3110,6522618237,31281983,"+42.4403972","-114.5687294",G46300,0.00017166563,0.00467312002,0.01617471747,0.02093367031,0.02507271947,0.02929760145,0.0326927662,0.03563969291,0.04542463402,0.04884840971,0.05628725383,0.06204758953,0.07744981164,4.44758581891,0.71734809167,"595","0",0.00224830512,0.00224830512
"579","24300","24300","Grand Junction, CO","Grand Junction, CO Metro Area",M1,"1",G3110,8622002815,31466745,"+39.0194924","-108.4618366",G24300,0.00315596383,0.00633359332,0.00826183667,0.0099084265,0.01203166074,0.01461709565,0.01780916891,0.02065459167,0.02824479302,0.03259236791,0.04193748736,0.04975878903,0.06126325216,4.95400940013,0.90055907264,"596","0",0.00224830512,0.00224830512
"580","14500","14500","Boulder, CO","Boulder, CO Metro Area",M1,"1",G3110,1881080439,36469028,"+40.0948262","-105.3983824",G14500,0.01929218536,0.02769992831,0.03499967412,0.04350518152,0.04836081601,0.05419409503,0.0720849899,0.11620934628,0.16023593821,0.18862021769,0.22586847422,0.23919702796,0.27155706185,2.32328282697,0.20251807217,"597","0",0.00224830512,0.00224830512
"581","17820","17820","Colorado Springs, CO","Colorado Springs, CO Metro Area",M1,"1",G3110,6951156867,12056152,"+38.8454664","-104.6390684",G17820,0.00587902668,0.0085268326,0.01086049204,0.01324800517,0.0148277131,0.0173947385,0.02621776633,0.04385484638,0.07563749293,0.10186423487,0.14059400609,0.16564494269,0.17734914238,3.77438545686,0.72193815477,"598","0",0.00224830512,0.00224830512
"582","44540","44540","Sterling, CO","Sterling, CO Micro Area",M2,"2",G3110,4761813494,16363561,"+40.7280911","-103.0904639",G44540,0.00092869943,0.00378019908,0.00954859976,0.01132751697,0.01215157421,0.01309335391,0.01501615414,0.01665118834,0.01963349073,0.02086303645,0.02306052243,0.02486560019,0.03675556893,2.98521586263,0.50921344642,"599","0",0.00224830512,0.00224830512
"583","17860","17860","Columbia, MO","Columbia, MO Metro Area",M1,"1",G3110,2976575759,34313220,"+39.0430744","-092.4627993",G17860,0.01366165601,0.01706668881,0.02248567395,0.02856905573,0.03400880326,0.04005066024,0.05207208704,0.07555435595,0.10794369238,0.13510090524,0.16838302467,0.1990490823,0.24856739474,2.96899223737,0.31332560527,"600","0",0.00224830512,0.00224830512
"584","22800","22800","Fort Madison-Keokuk, IA-MO","Fort Madison-Keokuk, IA-MO Micro Area",M2,"2",G3110,2647513421,73767292,"+40.5264586","-091.6108145",G22800,0.00011483166,0.00011483166,0.00011483166,0.00011483166,0.00016076432,0.00020669698,0.00027559598,0.00068898994,0.00105645124,0.00121721556,0.00135501355,0.00137797988,0.11529098342,2.67132846943,0.28933896308,"601","0",0.00224830512,0.00224830512
"585","22100","22100","Farmington, MO","Farmington, MO Micro Area",M2,"2",G3110,1170380864,7217225,"+37.8107068","-090.4738684",G22100,0.0199076286,0.02574719966,0.03169294474,0.03721399374,0.04777830865,0.06174019218,0.07596751075,0.09879492488,0.14471518819,0.18023039762,0.22408026756,0.25725964856,0.2696289218,2.02536466284,0.11992910557,"602","0",0.00224830512,0.00224830512
"586","28860","28860","Kirksville, MO","Kirksville, MO Micro Area",M2,"2",G3110,2265272650,7685851,"+40.2855205","-092.5630924",G28860,0.00690205137,0.00995435297,0.01399659022,0.01685640433,0.01938623989,0.02216355937,0.02642578232,0.03330033548,0.0446845955,0.05125666832,0.06099103558,0.06937799043,0.08139470934,2.51136897427,0.24166062311,"603","0",0.00224830512,0.00224830512
"587","47660","47660","Warrensburg, MO","Warrensburg, MO Micro Area",M2,"2",G3110,2147829735,10126753,"+38.7458799","-093.8059991",G47660,0.01954142783,0.02269700654,0.0287476116,0.03317700191,0.03720108853,0.04194893174,0.04909964681,0.06340107695,0.09018007064,0.11050315558,0.1450987204,0.17309362515,0.19382201378,1.99329499947,0.22343747821,"604","0",0.00224830512,0.00224830512
"588","33020","33020","Mexico, MO","Mexico, MO Micro Area",M2,"2",G3110,1792879633,11881468,"+39.2144798","-091.8434148",G33020,0.0113868411,0.01391340463,0.01706295643,0.01972796179,0.0231197868,0.02744609421,0.03367597688,0.04059806874,0.04925068356,0.05250406673,0.05845706573,0.06184889073,0.08458796248,2.33897445397,0.18818902037,"605","0",0.00224830512,0.00224830512
"589","41180","41180","St. Louis, MO-IL","St. Louis, MO-IL Metro Area",M1,"1",G3110,22334092193,572712955,"+38.6694673","-090.3959382",G41180,0.02275102105,0.02942709115,0.03752731678,0.0486149951,0.06028652263,0.07562484142,0.09797480718,0.12202448347,0.15262745783,0.17913803123,0.20918989559,0.22935451924,0.28095151051,9.45628799602,2.37011934844,"606","0",0.00224830512,0.00224830512
"590","39500","39500","Quincy, IL-MO","Quincy, IL-MO Micro Area",M2,"2",G3110,3523016308,56694551,"+40.0271264","-091.3897784",G39500,0.00288068717,0.00324732009,0.00389329236,0.00436467754,0.0046440169,0.00497573239,0.00588358532,0.00698348406,0.0082579699,0.00913090541,0.01052760222,0.01162750096,0.15251929187,3.05749796345,0.37771558023,"607","0",0.00224830512,0.00224830512
"591","30060","30060","Lebanon, MO","Lebanon, MO Micro Area",M2,"2",G3110,1980608825,8534395,"+37.6596901","-092.5948322",G30060,0.00810377862,0.01143323806,0.01711844709,0.02427992587,0.03342023432,0.04083299306,0.04969061155,0.06596098879,0.09394729403,0.11266765085,0.13798410654,0.15422307378,0.16760373151,2.06492971416,0.20252039437,"608","0",0.00224830512,0.00224830512
"592","27620","27620","Jefferson City, MO","Jefferson City, MO Metro Area",M1,"1",G3110,5821505865,80052982,"+38.6371207","-092.0892275",G27620,0.01512745596,0.01906546409,0.02369156504,0.02820121951,0.03282732046,0.03855436992,0.04734078591,0.06145198171,0.08518589092,0.1024411416,0.12320037263,0.13766090786,0.16640201558,4.44822612217,0.61063908275,"609","0",0.00224830512,0.00224830512
"593","29940","29940","Lawrence, KS","Lawrence, KS Metro Area",M1,"1",G3110,1180699859,48602935,"+38.8965726","-095.2905294",G29940,0.03625101543,0.04478066613,0.05315800162,0.05853980504,0.06285540211,0.06808489033,0.07793460601,0.09499390739,0.12596466288,0.15226441917,0.18724614135,0.21308895207,0.26487611698,1.62489464094,0.12745632313,"610","0",0.00224830512,0.00224830512
"594","16020","16020","Cape Girardeau-Jackson, MO-IL","Cape Girardeau-Jackson, MO-IL Metro Area",M1,"1",G3110,3708732573,72971536,"+37.3259361","-089.7626388",G16020,0.00646099443,0.00812994696,0.01136870631,0.01503709701,0.01948212899,0.02435679231,0.0302890097,0.03813804386,0.05061387709,0.0587933969,0.07155014294,0.08186129517,0.09489895401,4.30532480732,0.3845617533,"611","0",0.00224830512,0.00224830512
"595","31020","31020","Longview, WA","Longview, WA Metro Area",M1,"1",G3110,2952910628,67563094,"+46.1859234","-122.6586822",G31020,0.00432631601,0.00606512244,0.00877683247,0.01974787307,0.02968390983,0.03736363825,0.04570576911,0.05833281583,0.07938479372,0.08969343187,0.11008300731,0.12511126291,0.14125732265,2.93355579863,0.3513415893,"612","0",0.00224830512,0.00224830512
"596","34580","34580","Mount Vernon-Anacortes, WA","Mount Vernon-Anacortes, WA Metro Area",M1,"1",G3110,4483794950,489329871,"+48.4930662","-121.8162777",G34580,0.01069158158,0.01918155049,0.02648815257,0.03222610562,0.03727605471,0.04220216308,0.04821531772,0.05616864353,0.07027272477,0.08177615103,0.09641687536,0.10465916284,0.11712579465,7.42137032859,0.55161268556,"613","0",0.00224830512,0.00224830512
"597","16500","16500","Centralia, WA","Centralia, WA Micro Area",M2,"2",G3110,6223229463,86636927,"+46.5800714","-122.3774443",G16500,0.00385312559,0.00625018572,0.01397624731,0.02254425151,0.02774448528,0.03217211288,0.03608466971,0.04294897828,0.05770773696,0.06518616837,0.07802331686,0.08688847727,0.09806155096,5.04324732782,0.74103327003,"614","0",0.00224830512,0.00224830512
"598","48300","48300","Wenatchee-East Wenatchee, WA","Wenatchee-East Wenatchee, WA Metro Area",M1,"1",G3110,12275996926,266115435,"+47.8207101","-120.2680419",G48300,0.00071257724,0.00274566474,0.00511760016,0.00719055212,0.00849113016,0.0104494718,0.01254235599,0.01514351206,0.01951365358,0.02276260714,0.02730715567,0.03084512657,0.0378114411,8.05012317582,1.50651031818,"615","0",0.00224830512,0.00224830512
"599","39420","39420","Pullman, WA","Pullman, WA Micro Area",M2,"2",G3110,5592015929,47940249,"+46.9033216","-117.5229619",G39420,0.00447699997,0.00744689103,0.00990702468,0.01084896774,0.0121233613,0.01337559148,0.01458349494,0.01584680681,0.01730958898,0.01800773501,0.01917131174,0.01971431421,0.02756014583,4.21309001286,0.6658330853,"616","0",0.00224830512,0.00224830512
"600","36500","36500","Olympia, WA","Olympia, WA Metro Area",M1,"1",G3110,1869871525,133491584,"+46.9325978","-122.8294407",G36500,0.00436208593,0.0242374549,0.03345359134,0.05116431617,0.07481141358,0.09084945884,0.10990488685,0.15132830436,0.2292554936,0.27195801902,0.32459822893,0.36477533618,0.39481797311,4.1681692171,0.22468123159,"617","0",0.00224830512,0.00224830512
"601","14860","14860","Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT Metro Area",M1,"1",G3110,1618456437,549162331,"+41.2281028","-073.3667574",G14860,0.16374181478,0.18424695978,0.21635173059,0.26742750234,0.32651075772,0.39386342376,0.51588400374,0.60991580917,0.67210477081,0.71745556595,0.75202993452,0.76823199252,0.80527595884,4.1764006815,0.17941901092,"618","0",0.00224830512,0.00224830512
"602","25540","25540","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT Metro Area",M1,"1",G3110,3922826533,238595815,"+41.7186024","-072.5738730",G25540,0.11317993586,0.12219385372,0.1412336146,0.16550425009,0.19544166641,0.23893887972,0.31570507831,0.37916056917,0.43427156957,0.48972506772,0.52937696547,0.55501759193,0.59466948968,4.861622698,0.43443302192,"619","0",0.00224830512,0.00224830512
"603","48740","48740","Willimantic, CT","Willimantic, CT Micro Area",M2,"2",G3110,1328430430,22092290,"+41.8249987","-071.9907017",G48740,0.07940768163,0.08477556687,0.0933826932,0.10643220731,0.12554372976,0.15525219806,0.19578898658,0.23975011569,0.28537714021,0.3431281814,0.37899120777,0.4144377603,0.47163350301,1.76359645087,0.14642294565,"620","0",0.00224830512,0.00224830512
"604","23420","23420","Fresno, CA","Fresno, CA Metro Area",M1,"1",G3110,15431126407,137815999,"+36.7610058","-119.6550193",G23420,0.00024088356,0.00190699486,0.00892473593,0.01711879173,0.02247443623,0.0295684571,0.03901109269,0.04775115122,0.06013658098,0.06856750561,0.07636410353,0.08251064906,0.10148825893,8.64896911827,1.57115405769,"621","0",0.00224830512,0.00224830512
"605","44700","44700","Stockton, CA","Stockton, CA Metro Area",M1,"1",G3110,3603505998,91108644,"+37.9350336","-121.2722369",G44700,0.00606358293,0.01302484714,0.02872580071,0.04300401416,0.05433512305,0.07593028573,0.09595027185,0.1131247777,0.13516031233,0.15390999475,0.17250724073,0.1930522857,0.30082485053,3.1807214367,0.37813017042,"622","0",0.00224830512,0.00224830512
"606","34900","34900","Napa, CA","Napa, CA Metro Area",M1,"1",G3110,1938247338,104169342,"+38.5073511","-122.3259947",G34900,0.01104192866,0.01567340429,0.02134772874,0.02797288593,0.03665306874,0.04809373371,0.06502469098,0.07873508573,0.09440849002,0.1079041806,0.1197742539,0.12974266172,0.1544643131,2.7789581362,0.21037010381,"623","0",0.00224830512,0.00224830512
"607","42020","42020","San Luis Obispo-Paso Robles, CA","San Luis Obispo-Paso Robles, CA Metro Area",M1,"1",G3110,8543248461,820974646,"+35.3852268","-120.4475404",G42020,0.00232414569,0.00340632603,0.00627519338,0.00880996477,0.01142462868,0.01492537313,0.01903620583,0.02429458547,0.03838471874,0.0526564259,0.06154628318,0.06977521153,0.0816574064,5.88608589251,0.85464213978,"624","0",0.00224830512,0.00224830512
"608","46020","46020","Truckee-Grass Valley, CA","Truckee-Grass Valley, CA Micro Area",M2,"2",G3110,2480616988,41514942,"+39.2951907","-120.7734456",G46020,0.00418617324,0.00460726759,0.00544945629,0.00743107676,0.01295484382,0.01939511035,0.03044264447,0.05063040301,0.11513214932,0.16558916054,0.19454558966,0.21599663125,0.25837853905,3.38126211393,0.26337820932,"625","0",0.00224830512,0.00224830512
"609","41740","41740","San Diego-Carlsbad-San Marcos, CA","San Diego-Carlsbad-San Marcos, CA Metro Area",M1,"1",G3110,10895120648,826347909,"+33.0236041","-116.7761174",G41740,2.278073e-05,2.278073e-05,0.00580339091,0.01691469186,0.02688695632,0.04404654103,0.06895726905,0.08746091681,0.12290773235,0.15397495259,0.17520659274,0.19584023874,0.21017501296,5.98678774748,1.06067959719,"626","0",0.00224830512,0.00224830512
"610","46420","46420","Union, SC","Union, SC Micro Area",M2,"2",G3110,1331696606,4805084,"+34.6905135","-081.6158309",G46420,4.67705e-05,9.354099e-05,0.00014031149,0.00018708199,0.00028062298,0.00070155746,0.00210467237,0.01234741125,0.02937187222,0.0544876292,0.0860109443,0.09648753566,0.2049483186,1.73724794883,0.13138411426,"627","0",0.00224830512,0.00224830512
"611","23500","23500","Gaffney, SC","Gaffney, SC Micro Area",M2,"2",G3110,1016981703,11705005,"+35.0497962","-081.6076469",G23500,0.03906677198,0.04623610183,0.14132085789,0.143386597,0.14502703688,0.14721429005,0.1493407862,0.15948721064,0.18111671426,0.21763169087,0.26429309193,0.28829211981,0.37657208822,1.64009660042,0.10181011659,"628","0",0.00224830512,0.00224830512
"612","42860","42860","Seneca, SC","Seneca, SC Micro Area",M2,"2",G3110,1622196811,122191920,"+34.7487585","-083.0615216",G42860,0,0.00068095477,0.00261629991,0.00741882302,0.02347501971,0.05275607483,0.08522686546,0.11988387929,0.16127876138,0.19790696008,0.23521611354,0.27216686976,0.35567342843,2.47717096849,0.17181987184,"629","0",0.00224830512,0.00224830512
"613","24940","24940","Greenwood, SC","Greenwood, SC Micro Area",M2,"2",G3110,1177734978,21238099,"+34.1557959","-082.1278759",G24940,0.01193952033,0.01861313869,0.02732012513,0.03623566215,0.0511991658,0.07434827946,0.10411887383,0.13879040667,0.1775286757,0.21074035454,0.24911366006,0.27142857143,0.31819603754,1.7122375867,0.117324287,"630","0",0.00224830512,0.00224830512
"614","16700","16700","Charleston-North Charleston-Summerville, SC","Charleston-North Charleston-Summerville, SC Metro Area",M1,"1",G3110,6703350685,1488882450,"+33.0153833","-080.0107773",G16700,0.00238640366,0.00288834097,0.00458788306,0.00765234237,0.01364917224,0.02258717858,0.03621873899,0.05832159211,0.08624515675,0.12205001761,0.15880591758,0.18912469179,0.21295350476,18.8940742678,0.68349951308,"632","0",0.00224830512,0.00224830512
"615","36700","36700","Orangeburg, SC","Orangeburg, SC Micro Area",M2,"2",G3110,2864787762,56464867,"+33.4361350","-080.8029131",G36700,0.00588436684,0.00791714811,0.01243206231,0.01733213506,0.02569863483,0.04170411264,0.0626310609,0.09765909188,0.13912782985,0.17400607695,0.2066589635,0.22028929687,0.23847733984,3.32336588437,0.28345318622,"633","0",0.00224830512,0.00224830512
"616","43900","43900","Spartanburg, SC","Spartanburg, SC Metro Area",M1,"1",G3110,2092518606,29310216,"+34.9332392","-081.9910530",G43900,0.0311634757,0.04212076583,0.06191458027,0.0858910162,0.11681885125,0.16424153166,0.21181148748,0.27540500736,0.35779086893,0.42312223859,0.49737849779,0.53773195876,0.58798232695,1.98978848963,0.20983234288,"635","0",0.00224830512,0.00224830512
"617","11340","11340","Anderson, SC","Anderson, SC Metro Area",M1,"1",G3110,1852945207,108805903,"+34.5195488","-082.6380859",G11340,0.00159271175,0.00242092186,0.00331284044,0.00439588443,0.00672124359,0.01229573472,0.02197942216,0.04978816934,0.09763323034,0.19835632147,0.31341381837,0.37329978021,0.48498072819,2.10356077231,0.1921772877,"636","0",0.00224830512,0.00224830512
